b81da786-2dab-4f45-8b2d-0cfa426f38b0 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
8db14b15-757d-4618-8e7d-921c9b12fd72 Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;
e4196ed4-a44e-4ef2-97e0-3095c95a010e Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
7ad5a2d0-bb89-4ad5-8da8-1e73eab49692 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
d6b3c05b-0174-47bb-a88e-c7a2d4aee6e9 Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;
26771ef0-00e0-4bd5-a75b-3f2717dacc00 Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus] gnavus group;
2bd1875d-5937-4c2c-96e3-a76f6ae3e1a9 Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;
560a2edf-b4a7-4ce8-b22e-b09da4ffd741 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter;
7cb5d78d-8bec-4fc4-8e03-43acc4738b49 Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
dc88102c-3396-4c01-b8f7-023cce5b95d1 Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
67020b9e-54f4-42a2-b4ae-e7eb3fc8d4c9 Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;
292af31d-f2d6-42ac-8542-b0932bc2b0f7 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
40a15a9b-cb2a-4940-a929-54fb6b93ac3a Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
4a9d318f-ea8b-478b-891d-9fb6a47ad0c6 Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;
42905354-a5a9-46a3-b382-b7211aeb154d Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;
ea3c4744-41de-4fc2-88e1-22403992efdf Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera;
fcd04013-b91c-4766-b6eb-879e355c4aa3 Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;
494e5518-170f-475f-be75-7ca705e4918e Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
c7d6ced5-7c89-456e-800b-5c7413208e1e Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;
57c58270-1dbe-4f7a-b9e0-efe901ba8abb Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;
edcfd655-c08d-446a-ae10-23e28bb9fc73 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
7ec6be84-710d-483a-959f-fd6b13a2c4d9 Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Pontibacter;
4e105eb9-e9fd-4288-93f5-73f36325ce19 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;
e1fe3a8e-6d76-4acc-91c3-087a4dcd1fc9 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;
40045674-b35a-4504-9864-7bf672fb5720 Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;
9667440e-81e0-4c55-88c2-8305575c122b Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
9e8b6d11-9c4b-4c98-a5c7-db12c2e53224 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;
97e00f22-4bb4-4f86-9d90-857464b66c7f Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group;
fd9520d3-0299-4c12-9eb1-e51da66f3a18 Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;
450d0fef-2eea-4efc-836e-1c93aef01f65 Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Colidextribacter;
129f00b5-096a-4505-aea1-42cf58d29364 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;
c79df009-24fc-46de-be8e-d1f0d66b8527 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;
e3d76693-16fd-4a94-9988-a355842556cc Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;
7088c74b-96e7-4f61-92fa-23e759b858b7 Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;
9d6b0c9f-6cae-4681-ae3b-266cff387387 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;
129f4d6c-3569-44a2-a012-20f901cba103 Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;
93a4c2d3-109e-477b-912f-c42ea9e4766c Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
66cdec01-e908-4e78-84d6-4e6083649342 Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Candidatus Alysiosphaera;
9a49d3de-6bcc-4820-b7e4-267d4160bd32 Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;
67f7b8b0-115c-4596-ac06-e4f8dfd7df20 Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter;
3b1eb2e4-6377-49c4-820e-31ec66eab4a1 Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;
5c05edf2-2a8d-4faa-9866-9e4710091be9 Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;
48735f94-0dd2-4476-80ff-af4e7a6dfb05 Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;
1de02929-5059-4d9e-9881-80d5c6fdf457 Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;
43baea3d-1746-47b9-853e-dd9ac2e64e2e Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;
ea183e1e-3de9-4e92-8b45-40dada579ecb Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;
6e65afa6-a465-40b1-a08c-108e64f07153 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;
2fda6223-7057-4ebe-be6a-c41ba1d02f72 Bacteria;Firmicutes;Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium;
c4f561f4-559e-46a5-9377-91517ea94155 Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
a155eab0-ae6d-4f91-b0bb-b8f916626fb6 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Conchiformibius;
c75e60f0-e52a-4ab0-a6f9-4d070a66ce0d Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
f11c82f3-8bf1-418a-b5a2-b250c34066ac Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
df2bb458-466d-4d65-bb79-112a8e3ff93a Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;
a4bb56e6-0a85-4a32-92b7-cacf47f9bc14 Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] fissicatena group;
997bc376-7390-4fe8-af9f-c4826c316ba0 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Frigoribacterium;
7ecce858-4853-48c7-b9fc-cf97fe36fc26 Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;
01369b30-f134-404d-9d18-cde73b7e066e Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] eligens group;
03f91ede-e298-4ff6-be00-faf235f87bd7 Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;
9ba93093-4baa-4468-995c-0156a9a8fa0e Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;
2240e150-029a-44ec-889a-b6658a8f3a92 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;
f373165d-e23f-4aa0-9989-e79a674bd5a8 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;
b4679b87-7f18-416f-95b8-9e7d16bd9740 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;
84039b10-a2e5-4235-a278-7a0115e69888 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;
4a98a893-6bf1-40ba-b309-65c1117a0a63 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;
5417dd1c-5f86-4797-b6be-5b50702d1567 Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;
a3b9930b-c1a7-434f-a243-9a30b3fb930d Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;
2480428a-420e-43ed-afa5-f3b6819ba23c Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;
9c651e8d-9924-48c2-a4ad-800661335ff9 Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;
452be247-b2b9-4677-8cd0-b780f9e68d5a Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;
9242d061-8bf6-406c-9f27-e9f56b56c626 Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;AB1;
3a332586-747e-432e-8f1a-c31dd71df2c3 Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Bosea;
6fb833ce-9309-4acb-ae5d-73d0c24c5de0 Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Geminicoccus;
603a4419-369b-4851-8a16-f84ac766ef11 Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;
315082d8-7a2f-4f64-b4dd-c5ae2a866bee Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;
096191d8-c5c5-4f53-bc1b-a9656f66a135 Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia;
ff314890-6d13-4d7c-8324-d8802556d8ef Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;
e6ee6c2a-930b-4abd-8750-635f99522664 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Xylophilus;
dbb915b1-c203-4bd9-ab95-05215206d099 Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;
bf2a8476-7c7d-4bfc-b2f2-bde3733ab3fb Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;
d6667a39-9f18-4c7c-a95d-5eb382bbb7c0 Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 13;
0cebb0ea-f2b3-434b-949d-33242f8c2345 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
949d964f-e85c-4dab-ad70-6d058f4ca23b Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;
ade371a5-24c7-4717-b382-b16272939c31 Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;
6c79414d-b2fa-497e-96c3-5b932f7bada3 Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;
a7c433d5-526a-4597-9e3c-e551b5143b34 Bacteria;Chloroflexi;KD4-96;
dd98cabb-e322-4e3b-b9ae-ade85b2d2a4d Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;
28779505-f46f-49d3-af35-9afa025a0b27 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;
ca12464c-5f38-4271-a98d-526697527c62 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;
e10352bf-8541-4dd0-b9e0-65f3cd3a6b50 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7;
bc7529e4-d7c5-4cf1-9406-52738486fd62 Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;
a243bbf4-2625-440b-8ec2-0ce02865cc1a Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;
ff35c64f-20ac-45c5-8be8-dcc4500c5563 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
4ba4f29e-675b-4c19-ba30-960c858e4ddb Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;
ae870d96-c3e3-4a86-a614-ddd0975d9dae Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-002;
6b24f61a-46e1-4947-afd1-1e200f6f75c8 Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;
b136f3ea-9b7b-44f7-99cc-08aa946fa16d Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;
4626c3dd-64bd-47da-a0a8-d82ad53d15fd Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;
9bd5e49f-9975-4da2-bc9a-cbee7b7b6148 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
eb94ef91-9a10-4345-8318-4d6b588194ff Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;
f598ac64-6279-4944-a21e-acb1e78169f6 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
728edd41-37c9-4efe-a837-d1adb4bb3cab Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriales Incertae Sedis;
f91d46af-663a-465e-a026-19ffc07d1fcb Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
63378158-cd26-4bda-8390-68c708a1a012 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
a4b081cf-2846-4fc8-8336-88d46c05ef38 Bacteria;Firmicutes;Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium;
4c31fa42-dbd1-4ccb-902c-6549a0ef18c5 Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Dietziaceae;Dietzia;
6f238949-86cf-4a13-9406-62e9e42db99e Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;
01e0a42e-03d3-48fd-b1ff-110cfc02b4e7 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7;
a108b0a8-1225-47ff-abcb-6c998e4a067e Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;JGI 0001001-H03;
5ef94f73-6d8a-4593-ae42-9730b878b7a6 Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Shuttleworthia;
354d1634-2c4a-429b-a0d5-96dde7f29399 Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;
30057065-17fc-4a7c-a64b-1dfa6522bde4 Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;
4d01e807-38e8-4301-a306-0cf34149ddd1 Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;
5e182010-d7b2-42d7-b65b-c0434c6fa977 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermacoccaceae;Kytococcus;
0421aab1-b90c-47c8-8923-a57f0a4cc095 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;
9a2ed18b-e4ca-424f-96ce-b0bc1d6a175b Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;
49c6de52-4cd5-400e-807b-42ad676a81a7 Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
234a5257-00bf-47e4-9435-ac7ef395da2b Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;
c12b23e0-b06e-4d18-9341-5f96d745db17 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;
5943f615-a920-4696-a4ee-af73bdd378eb Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;
4ec69f87-6b2b-4412-b2cc-99d6dcd03bf1 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Rathayibacter;
a7ad4b9d-602c-4c08-b147-2acea3bf7290 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;
9766eee2-fc8c-4766-8fc2-527f9a59d28c Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;
2c876d23-70bc-4a81-a429-0fd555a7283f Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Friedmanniella;
936c0819-c771-4c25-9615-af1626988b72 Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;
b4bf3bf4-2e91-4d20-bb7a-9cdd30158fee Bacteria;Firmicutes;Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium;
393ca76e-0658-4a52-93cd-e1e1ce74e3fd Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;
5bdc15dc-878a-46eb-a894-76b7323e12c9 Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
6e7f54d5-7128-4ccb-b61f-08caafe18a7a Bacteria;Firmicutes;Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium;
7a763d91-283d-464a-bac2-2258108f4b8d Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;
24653b35-953e-4740-9970-70379edb4274 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
b6fbf90e-1d73-41d4-8457-5ccf351842fa Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;1174-901-12;
f07a6d86-c629-4209-a529-1cd4bd29a530 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;
82be8460-477a-41fb-aa5f-65ce681376be Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;
72a2b2a7-1c8b-461b-83d6-dc6afc761a6b Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Aggregatibacter;
7c90eb55-e0f9-4bfe-9a96-2563682c9372 Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;
400d45c2-0bd2-4544-b260-a6a5b46edec4 Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;
967128ce-0688-4d57-b90e-af33d4fe9fbf Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;
f8db6e3a-e1d2-4a1e-a834-ba842c25d6c6 Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;
b18e7cde-9499-4ca3-b2e5-ec52975e1fc1 Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;
b6a05c7f-b0f3-455c-a5e5-fed6285480d1 Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae R-7 group;
d139c8f4-399c-4686-abfe-ca4cfc82f249 Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidiphilium;
6e1d351e-29e6-4048-bdb8-7430a5922fdc Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;
1e43f2d4-1863-4cd6-bf62-aba0bf5a6c09 Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;
256c9f91-a13e-4aea-85ea-1ded762922d8 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;
95433c04-000e-4abd-9823-98a2a7e69aa8 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;
2c7388b6-6b0b-46c2-98be-e1a02da1ec71 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;
e99f9801-ec66-4af2-8ceb-e2ba58267945 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;
2304d0b2-af91-482a-98cf-9bfd14c72e77 Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;
91eaaa5d-8b54-4cd1-a4fd-bb2019a587a2 Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
b70ae8cd-015f-4781-a4d6-e038f0737a3d Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Scytonema UTEX 2349;
82a4b539-eaac-454b-80be-856746680c88 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;
dbae4c7d-2471-4b62-ab9d-6543a8fadd57 Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methyloterricola;
8d5ab827-1fcd-4a16-abbe-07a2eb6297fb Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;
615e2a14-c6d8-4d55-b0d4-50a4578f8ef2 Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;
9cc1ecb4-6d73-497f-8e5b-3fdf8679260c Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Dietziaceae;Dietzia;
99388f77-5341-43cf-9ac4-7c4357573280 Bacteria;Firmicutes;Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium;
738b88f8-5384-4417-8cf9-c4eaa0aa4311 Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;
1f3ec8fa-1277-4e30-b10f-78fa4c8990b2 Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;
c2977ef3-4fa3-42b2-906e-6939074e1b12 Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;
335ae70d-5ef2-4435-be75-b5336fc86dbd Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;
55c0dfbc-ddcb-4a0f-9f3d-56a5ad982e2a Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
265f19c5-d20e-4590-a97f-c6bf8febf81b Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus] torques group;
b074e495-3a16-4e1b-bef0-7f43d434998c Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;
0daab044-f5f0-42e7-90a6-7a8b49fe1b25 Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;
d363142d-d3df-4155-8e4a-69b02dbb0da5 Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus;
956c8ffe-d6a8-4c1b-b553-20c61bcd1b86 Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;
9b7a729b-2eb4-4a4a-8fdd-f55103f1f248 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7;
f0de50df-ec12-4f9b-a0e8-395254be6cfa Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;
246bbbfe-3f3f-4d07-b336-938e16d23d1c Bacteria;Firmicutes;Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium;
53218198-5d90-4097-b3e1-1322b55a02ab Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus;
db596fa3-b94a-4ff0-aff2-0247534c1d2a Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;
43197573-6796-4c1a-9c85-e6ded1db2726 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
4da28d84-6d77-4e90-a71f-11b94c19966f Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Turicibacter;
53f3c213-598b-4e66-bcb0-1d8c983e8a72 Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Endobacter;
51ed525c-6ce3-40be-85b9-7d15bca61e60 Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;
7e9d0cc4-e39f-4e3a-9165-a76244264557 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
a96dda17-5300-4d0b-9b6d-e535d9770870 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;
5e22dee7-c26d-472c-9429-d15db7cba8eb Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
9fae7a62-282b-4c08-a532-7b65fb5c6f1d Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group;
fbb79e3b-1a46-45d6-b03f-ad2b58495f9d Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Subtercola;
470872b2-2079-47bb-b1d4-71d9ad97df95 Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;
36d6a8d2-1c3c-4b01-934f-c0be47f123b2 Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Phormidiaceae;Tychonema CCAP 1459-11B;
27b48a0e-61e3-4cb2-b32e-75137530a03f Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Candidatus Alysiosphaera;
a9496b56-10ce-4ba4-b7b7-283476ffe367 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;
d5b6579c-c904-497d-b7cd-ee8c5dc89ddf Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;
3a6368ee-f606-45ca-bee3-1dada461324d Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus;
0c1196cf-720e-41b0-8e79-e4db00337fac Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Fructilactobacillus;
4b0f87a6-fcf4-4f98-8107-2bb7a9c00572 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;
